experiment,model,layer,source,target,direction,delta_auc,delta_auc_ci_high,delta_auc_ci_low,delta_auc_p,delta_n_boot_valid,meta_gt_auc,meta_gt_auc_ci_high,meta_gt_auc_ci_low,meta_gt_auc_p,meta_gt_n_boot_valid,meta_mj_auc,meta_mj_auc_ci_high,meta_mj_auc_ci_low,meta_mj_auc_p,meta_mj_n_boot_valid,model_label,n_B,n_C,n_questions,sample_size,source_empty_quadrants,source_label,target_label,truth_gt_auc,truth_gt_auc_ci_high,truth_gt_auc_ci_low,truth_gt_auc_p,truth_gt_n_boot_valid,truth_mj_auc,truth_mj_auc_ci_high,truth_mj_auc_ci_low,truth_mj_auc_p,truth_mj_n_boot_valid
OOD,qwen25_14b,10,math,truthfulqa_binary,math->truthfulqa_binary,0.08322454308093985,0.18579555231034975,-0.01283195001976298,0.055,1000,0.4078546562228024,0.48928787878787877,0.3331869634389268,0.989,1000,0.5921453437771975,0.6699191140978987,0.5090628488010057,0.017,1000,Qwen2.5-14B,383,48,388,431,,Math source,TruthfulQA MC0,0.5089208006962577,0.611795781649678,0.40670639269891384,0.448,1000,0.4910791993037424,0.5929254740477381,0.399273714195994,0.557,1000
OOD,qwen25_14b,10,movies,truthfulqa_binary,movies->truthfulqa_binary,0.04161227154046998,0.16916997789608318,-0.10542362696448992,0.264,1000,0.4386966927763272,0.5203714490709598,0.34761850101867237,0.934,1000,0.5613033072236727,0.6481745448828963,0.47712397591580813,0.082,1000,Qwen2.5-14B,383,48,388,431,,Movies source,TruthfulQA MC0,0.5196910356832027,0.6089904786310706,0.431653460099836,0.337,1000,0.4803089643167972,0.5653871673145933,0.38536019062156623,0.652,1000
OOD,qwen25_14b,11,math,truthfulqa_binary,math->truthfulqa_binary,0.0933420365535248,0.2006478029742278,-0.009639105582893012,0.039,1000,0.402088772845953,0.48447262797792173,0.31820394785498746,0.989,1000,0.597911227154047,0.6787804603829488,0.5074449192727609,0.02,1000,Qwen2.5-14B,383,48,388,431,,Math source,TruthfulQA MC0,0.5045691906005222,0.6064461884795144,0.3976537341336135,0.446,1000,0.4954308093994778,0.5949974948830972,0.3971683541805817,0.562,1000
OOD,qwen25_14b,11,movies,truthfulqa_binary,movies->truthfulqa_binary,0.07055047867711056,0.2610990148354286,-0.11848478460804837,0.227,1000,0.4653503046127067,0.5698944552507333,0.3684333615280706,0.75,1000,0.5346496953872933,0.6316641709110493,0.44260251655833976,0.234,1000,Qwen2.5-14B,383,48,388,431,,Movies source,TruthfulQA MC0,0.4640992167101828,0.5624021171285116,0.373999530007965,0.764,1000,0.5359007832898173,0.6319043348546902,0.43613526251469176,0.246,1000
OOD,qwen25_14b,12,math,truthfulqa_binary,math->truthfulqa_binary,0.17379242819843338,0.3041025758478004,0.036440884567686536,0.01,1000,0.4023607484769365,0.4852160839213755,0.31215097207685294,0.989,1000,0.5976392515230635,0.6840186167967811,0.5082614757661044,0.014,1000,Qwen2.5-14B,383,48,388,431,,Math source,TruthfulQA MC0,0.42384682332463014,0.4991144855920909,0.3506201044386423,0.975,1000,0.5761531766753699,0.6542585557361044,0.49405138071833177,0.033,1000
OOD,qwen25_14b,12,movies,truthfulqa_binary,movies->truthfulqa_binary,-0.004623585726718948,0.1452518199057409,-0.16142053683502772,0.525,1000,0.45126196692776327,0.5518763529546933,0.36276828900644753,0.83,1000,0.5487380330722367,0.6485010291391767,0.4553978700519316,0.156,1000,Qwen2.5-14B,383,48,388,431,,Movies source,TruthfulQA MC0,0.5533616187989556,0.6427840145059466,0.46542755762342813,0.115,1000,0.4466383812010444,0.5281201704392074,0.3593286910951572,0.883,1000
OOD,qwen25_14b,13,math,truthfulqa_binary,math->truthfulqa_binary,0.1994669277632724,0.35911272583062626,0.03115820390949258,0.009,1000,0.41372932985204525,0.5099314978709624,0.32625915935125777,0.958,1000,0.5862706701479548,0.6700241046870221,0.49282867743771963,0.038,1000,Qwen2.5-14B,383,48,388,431,,Math source,TruthfulQA MC0,0.38680374238468235,0.4683365110288546,0.30937205407687657,0.999,1000,0.6131962576153177,0.6969523424499168,0.5302323164347962,0.006,1000
OOD,qwen25_14b,13,movies,truthfulqa_binary,movies->truthfulqa_binary,-0.03280026109660572,0.09702188253690794,-0.16208907248851798,0.698,1000,0.4632832898172324,0.5731419113413933,0.35977942973128296,0.745,1000,0.5367167101827677,0.6403618507213266,0.4353259589469134,0.255,1000,Qwen2.5-14B,383,48,388,431,,Movies source,TruthfulQA MC0,0.5695169712793734,0.64454659148071,0.48697510625276325,0.049,1000,0.43048302872062666,0.5163979517080546,0.3536815173030161,0.948,1000
OOD,qwen25_14b,14,math,truthfulqa_binary,math->truthfulqa_binary,0.18711923411662318,0.35107923195633944,0.017985379278566305,0.015,1000,0.4151436031331593,0.5060948556636105,0.3292813097303304,0.96,1000,0.5848563968668408,0.6833164687856427,0.4864484692018455,0.038,1000,Qwen2.5-14B,383,48,388,431,,Math source,TruthfulQA MC0,0.3977371627502176,0.48074922953401344,0.31888716870046785,0.993,1000,0.6022628372497825,0.6724790223715069,0.5236474220393667,0.005,1000
OOD,qwen25_14b,14,movies,truthfulqa_binary,movies->truthfulqa_binary,0.051077023498694474,0.25546347606573355,-0.15005092975487574,0.304,1000,0.4741079199303742,0.5806935042724034,0.36898774114404786,0.684,1000,0.5258920800696257,0.6309969842491642,0.4202251339746901,0.3,1000,Qwen2.5-14B,383,48,388,431,,Movies source,TruthfulQA MC0,0.47481505657093126,0.5757848858893324,0.3680999602916737,0.691,1000,0.5251849434290687,0.6254913902303607,0.4183486860702746,0.303,1000
OOD,qwen25_14b,15,math,truthfulqa_binary,math->truthfulqa_binary,0.1801566579634465,0.3365778791985544,-0.0026642957206618667,0.026,1000,0.4162315056570931,0.49392415428637015,0.33631660803484403,0.982,1000,0.5837684943429069,0.6692761479591837,0.49984415655745595,0.026,1000,Qwen2.5-14B,383,48,388,431,,Math source,TruthfulQA MC0,0.4036118363794604,0.4843166802656332,0.3238886613628614,0.985,1000,0.5963881636205396,0.6821349293713537,0.5154470808209648,0.009,1000
OOD,qwen25_14b,15,movies,truthfulqa_binary,movies->truthfulqa_binary,-0.03720626631853785,0.12667580296575753,-0.19563692735249785,0.645,1000,0.49864012184508266,0.6021719032336715,0.4005718913761677,0.503,1000,0.5013598781549173,0.6020887575637562,0.3928061861372054,0.472,1000,Qwen2.5-14B,383,48,388,431,,Movies source,TruthfulQA MC0,0.5385661444734552,0.6273007552145776,0.45116219814800634,0.183,1000,0.4614338555265448,0.5426063270417915,0.38169664713219137,0.818,1000
OOD,qwen25_14b,16,math,truthfulqa_binary,math->truthfulqa_binary,0.20550478677110529,0.3664114000817958,0.03440055502789348,0.014,1000,0.3961053089643168,0.485128806549267,0.32042842750138334,0.988,1000,0.6038946910356832,0.6930511933750773,0.5160018733702945,0.013,1000,Qwen2.5-14B,383,48,388,431,,Math source,TruthfulQA MC0,0.3983899042645779,0.48649195900221637,0.31595184533900994,0.991,1000,0.6016100957354221,0.6848020313940066,0.5146226029844988,0.009,1000
OOD,qwen25_14b,16,movies,truthfulqa_binary,movies->truthfulqa_binary,0.06184725848563977,0.2613842960094339,-0.13750600606964844,0.26,1000,0.4811248912097476,0.5769577416097983,0.375078544575725,0.656,1000,0.5188751087902524,0.6195414480210943,0.4151017960404871,0.391,1000,Qwen2.5-14B,383,48,388,431,,Movies source,TruthfulQA MC0,0.4570278503046127,0.5534607937540172,0.36386739919169653,0.815,1000,0.5429721496953873,0.6344368959474033,0.4471530315614618,0.203,1000
OOD,qwen25_14b,17,math,truthfulqa_binary,math->truthfulqa_binary,0.27594647519582244,0.44304815058945746,0.11749312855409899,0.001,1000,0.37315056570931243,0.45400161766689784,0.2895513321346087,0.999,1000,0.6268494342906875,0.7093244832291555,0.5380256526375762,0.003,1000,Qwen2.5-14B,383,48,388,431,,Math source,TruthfulQA MC0,0.3509029590948651,0.43554728731160997,0.27105155906004114,0.999,1000,0.6490970409051349,0.7244569926008314,0.5749095044338849,0.0,1000
OOD,qwen25_14b,17,movies,truthfulqa_binary,movies->truthfulqa_binary,0.08588990426457793,0.2545666054032859,-0.08716693263094794,0.185,1000,0.4733463881636205,0.5693422460027318,0.3710695051908997,0.714,1000,0.5266536118363795,0.6237120820001255,0.4334260624616302,0.293,1000,Qwen2.5-14B,383,48,388,431,,Movies source,TruthfulQA MC0,0.44076370757180156,0.5219063522746522,0.3521543799701932,0.918,1000,0.5592362924281984,0.6436713168735312,0.47469057803095066,0.095,1000
OOD,qwen25_14b,18,math,truthfulqa_binary,math->truthfulqa_binary,0.2924825935596171,0.45642724884193275,0.12456069944130715,0.0,1000,0.3675478677110531,0.45034343650528896,0.2884201974753156,0.998,1000,0.6324521322889469,0.7142882790888021,0.5462300344243605,0.001,1000,Qwen2.5-14B,383,48,388,431,,Math source,TruthfulQA MC0,0.33996953872932983,0.4224878615009834,0.2608714038665549,1.0,1000,0.6600304612706701,0.7370790139017849,0.5742349192062107,0.0,1000
OOD,qwen25_14b,18,movies,truthfulqa_binary,movies->truthfulqa_binary,0.06598128807658826,0.26220043521796776,-0.13970957906587683,0.242,1000,0.4691035683202785,0.571085805059545,0.3588538560339532,0.706,1000,0.5308964316797214,0.6364423400807354,0.42892645492389136,0.282,1000,Qwen2.5-14B,383,48,388,431,,Movies source,TruthfulQA MC0,0.4649151436031332,0.5523399303629648,0.3753089415113872,0.765,1000,0.5350848563968669,0.6290178321773916,0.4430160459818384,0.23,1000
OOD,qwen25_14b,19,math,truthfulqa_binary,math->truthfulqa_binary,0.2754569190600522,0.44209704174754255,0.10566328710454041,0.002,1000,0.37761096605744127,0.4606830240760536,0.29313983153007844,0.998,1000,0.6223890339425587,0.7083701284699625,0.5278978998618968,0.003,1000,Qwen2.5-14B,383,48,388,431,,Math source,TruthfulQA MC0,0.3469321148825065,0.4332826424444473,0.27027735108574025,0.999,1000,0.6530678851174935,0.7266464792587664,0.5685240601922588,0.0,1000
OOD,qwen25_14b,19,movies,truthfulqa_binary,movies->truthfulqa_binary,0.13256092254134028,0.3243364770027018,-0.07300877142865606,0.103,1000,0.43717362924281983,0.5416012372509266,0.3375379707399548,0.884,1000,0.5628263707571801,0.6678059605467158,0.45955408354602484,0.106,1000,Qwen2.5-14B,383,48,388,431,,Movies source,TruthfulQA MC0,0.43026544821583984,0.5245149719515579,0.3343648005661279,0.926,1000,0.5697345517841601,0.6734990553691599,0.47924583646865276,0.078,1000
OOD,qwen25_14b,20,math,truthfulqa_binary,math->truthfulqa_binary,0.29302654482158397,0.45886979651463855,0.1263965232925656,0.0,1000,0.3560161009573542,0.4451857793898809,0.27132150970521635,1.0,1000,0.6439838990426457,0.7238348510944982,0.5548213642412346,0.001,1000,Qwen2.5-14B,383,48,388,431,,Math source,TruthfulQA MC0,0.3509573542210618,0.44104415227055077,0.2681679569389067,0.999,1000,0.6490426457789382,0.7342792007358542,0.5654775931749997,0.002,1000
OOD,qwen25_14b,20,movies,truthfulqa_binary,movies->truthfulqa_binary,0.29536553524804177,0.47731960472978713,0.10959172829306943,0.001,1000,0.34965187119234115,0.44467780210437863,0.2611782750697674,0.999,1000,0.6503481288076588,0.737795876591981,0.5575191106804479,0.001,1000,Qwen2.5-14B,383,48,388,431,,Movies source,TruthfulQA MC0,0.35498259355961703,0.44222446781735136,0.25947284822831707,0.998,1000,0.645017406440383,0.7373186846803473,0.5470865620373797,0.003,1000
OOD,qwen25_14b,21,math,truthfulqa_binary,math->truthfulqa_binary,0.3398607484769364,0.4831093886343805,0.17269010391798764,0.0,1000,0.3358355091383812,0.4198834889069264,0.2608077363140292,1.0,1000,0.6641644908616188,0.7427209119964943,0.5772042248400232,0.0,1000,Qwen2.5-14B,383,48,388,431,,Math source,TruthfulQA MC0,0.32430374238468235,0.4058924295512655,0.2439413746800919,1.0,1000,0.6756962576153177,0.756275990754088,0.5931224681712963,0.0,1000
OOD,qwen25_14b,21,movies,truthfulqa_binary,movies->truthfulqa_binary,0.3547650130548303,0.5115817987326482,0.20646294112863883,0.0,1000,0.3093450826805918,0.3916480613927332,0.2350463298955892,1.0,1000,0.6906549173194082,0.7691719827081838,0.6108248962362991,0.0,1000,Qwen2.5-14B,383,48,388,431,,Movies source,TruthfulQA MC0,0.3358899042645779,0.41415815788991495,0.26272806470048216,1.0,1000,0.6641100957354221,0.7384328530566561,0.5823942203217644,0.0,1000
OOD,qwen25_14b,22,math,truthfulqa_binary,math->truthfulqa_binary,0.3862053959965187,0.5400442462873076,0.22977999602545385,0.0,1000,0.3190274151436031,0.40125088090204364,0.23731905657159566,1.0,1000,0.6809725848563969,0.7530126852046576,0.5996373930160324,0.0,1000,Qwen2.5-14B,383,48,388,431,,Math source,TruthfulQA MC0,0.2947671888598782,0.37171441729687804,0.21819670837119898,1.0,1000,0.7052328111401218,0.7849608891852196,0.6197844227003414,0.0,1000
OOD,qwen25_14b,22,movies,truthfulqa_binary,movies->truthfulqa_binary,0.34663294168842473,0.5117167199922434,0.18078045371748358,0.0,1000,0.2963174499564839,0.378734419100815,0.2165966607418843,1.0,1000,0.7036825500435161,0.7760395775373755,0.6230922321331492,0.0,1000,Qwen2.5-14B,383,48,388,431,,Movies source,TruthfulQA MC0,0.35704960835509136,0.44070381899517835,0.2813212449531508,0.999,1000,0.6429503916449086,0.7259251540402264,0.556711467079655,0.002,1000
OOD,qwen25_14b,23,math,truthfulqa_binary,math->truthfulqa_binary,0.47214969538729334,0.614094386359244,0.3139466897826361,0.0,1000,0.2731179286335944,0.35069821179269584,0.2033321287183794,1.0,1000,0.7268820713664056,0.8010388431014741,0.6522164121724714,0.0,1000,Qwen2.5-14B,383,48,388,431,,Math source,TruthfulQA MC0,0.25473237597911225,0.3366796296028254,0.18522944511859188,1.0,1000,0.7452676240208878,0.8117992323973764,0.6606112373582727,0.0,1000
OOD,qwen25_14b,23,movies,truthfulqa_binary,movies->truthfulqa_binary,0.425641862489121,0.5718589991453165,0.2802436823779415,0.0,1000,0.2600087032201915,0.33661135161135164,0.1927295093887147,1.0,1000,0.7399912967798086,0.808774731504688,0.6625768344867851,0.0,1000,Qwen2.5-14B,383,48,388,431,,Movies source,TruthfulQA MC0,0.31434943429068757,0.39202198442408426,0.2429925498300172,1.0,1000,0.6856505657093125,0.7599171574361567,0.6047824216896062,0.0,1000
OOD,qwen25_14b,24,math,truthfulqa_binary,math->truthfulqa_binary,0.5241514360313315,0.6564807918233082,0.3766156448524987,0.0,1000,0.24374456048738033,0.3244986040939043,0.1744590297575741,1.0,1000,0.7562554395126196,0.825384563383291,0.679620387635298,0.0,1000,Qwen2.5-14B,383,48,388,431,,Math source,TruthfulQA MC0,0.23210400348128807,0.3062428620487894,0.16343424478060886,1.0,1000,0.7678959965187119,0.836337121091563,0.6933052401481572,0.0,1000
OOD,qwen25_14b,24,movies,truthfulqa_binary,movies->truthfulqa_binary,0.48944734551784164,0.6357624364247165,0.3556419130892383,0.0,1000,0.23150565709312446,0.30737445734252683,0.16157733464606558,1.0,1000,0.7684943429068756,0.8320527464256263,0.6960281079638204,0.0,1000,Qwen2.5-14B,383,48,388,431,,Movies source,TruthfulQA MC0,0.27904699738903394,0.3494703418052003,0.2106566130031981,1.0,1000,0.7209530026109661,0.7923446952228521,0.6417791963474753,0.0,1000
OOD,qwen25_14b,25,math,truthfulqa_binary,math->truthfulqa_binary,0.5820822454308093,0.7111358774566766,0.4499610212256314,0.0,1000,0.22269364664926022,0.2985344219924812,0.15300032196273844,1.0,1000,0.7773063533507397,0.8438640892690303,0.7032525045640391,0.0,1000,Qwen2.5-14B,383,48,388,431,,Math source,TruthfulQA MC0,0.19522410791993036,0.25828472504058436,0.13045500025167253,1.0,1000,0.8047758920800696,0.8662358541765567,0.7371314392843928,0.0,1000
OOD,qwen25_14b,25,movies,truthfulqa_binary,movies->truthfulqa_binary,0.6369669277632724,0.7343237554394635,0.5305135899599938,0.0,1000,0.13800043516100957,0.18452609890109892,0.09456093008518704,1.0,1000,0.8619995648389904,0.9038026865973059,0.8144060105450472,0.0,1000,Qwen2.5-14B,383,48,388,431,,Movies source,TruthfulQA MC0,0.22503263707571802,0.29218351575081664,0.16121675943104513,1.0,1000,0.774967362924282,0.8356925250381676,0.7033690306896692,0.0,1000
OOD,qwen25_14b,26,math,truthfulqa_binary,math->truthfulqa_binary,0.6536662315056572,0.7589543805262904,0.5296806936984951,0.0,1000,0.19555047867711053,0.2580669548474781,0.14086584616937534,1.0,1000,0.8044495213228895,0.863741116330478,0.734016619630319,0.0,1000,Qwen2.5-14B,383,48,388,431,,Math source,TruthfulQA MC0,0.15078328981723238,0.21307346114426962,0.10110537502796751,1.0,1000,0.8492167101827677,0.8969911379255808,0.7939025516646467,0.0,1000
OOD,qwen25_14b,26,movies,truthfulqa_binary,movies->truthfulqa_binary,0.8585726718885988,0.9006762745155846,0.8126796388671312,0.0,1000,0.0519473455178416,0.07918589789652782,0.03125762408976963,1.0,1000,0.9480526544821584,0.9698724340175953,0.9248158688933518,0.0,1000,Qwen2.5-14B,383,48,388,431,,Movies source,TruthfulQA MC0,0.08947998259355962,0.12260728362290862,0.060761762946040035,1.0,1000,0.9105200174064404,0.938532022394292,0.8791595390294409,0.0,1000
OOD,qwen25_14b,27,math,truthfulqa_binary,math->truthfulqa_binary,0.7749129677980853,0.8520562039498887,0.6917708481554227,0.0,1000,0.11172758920800696,0.15240943184584946,0.07437744140625001,1.0,1000,0.888272410791993,0.9284808346562612,0.8470995167125709,0.0,1000,Qwen2.5-14B,383,48,388,431,,Math source,TruthfulQA MC0,0.11335944299390775,0.15677746592605254,0.0726021455110319,1.0,1000,0.8866405570060922,0.9277829002339572,0.8412625064211249,0.0,1000
OOD,qwen25_14b,27,movies,truthfulqa_binary,movies->truthfulqa_binary,0.8701044386422976,0.9116474629237101,0.8208664190534809,0.0,1000,0.04199303742384682,0.0649881315761563,0.022708003624282696,1.0,1000,0.9580069625761531,0.9768128106026642,0.935420458912113,0.0,1000,Qwen2.5-14B,383,48,388,431,,Movies source,TruthfulQA MC0,0.08790252393385553,0.1199481882012626,0.058698494203629034,1.0,1000,0.9120974760661444,0.9400661713191367,0.8781115361871086,0.0,1000
OOD,qwen25_14b,28,math,truthfulqa_binary,math->truthfulqa_binary,0.7451044386422977,0.8225443056000511,0.6654613097482684,0.0,1000,0.11689512619669278,0.1653014198261169,0.08031135246688216,1.0,1000,0.8831048738033073,0.9194015332731054,0.8443842762776662,0.0,1000,Qwen2.5-14B,383,48,388,431,,Math source,TruthfulQA MC0,0.13800043516100957,0.1854592053670588,0.09197280917997751,1.0,1000,0.8619995648389904,0.9086148189830013,0.8121489308696677,0.0,1000
OOD,qwen25_14b,28,movies,truthfulqa_binary,movies->truthfulqa_binary,0.7579416884247172,0.8148865407474596,0.6914779641382668,0.0,1000,0.08219103568320278,0.11413587293548727,0.05661281923092947,1.0,1000,0.9178089643167973,0.9450769832423872,0.8893559257098799,0.0,1000,Qwen2.5-14B,383,48,388,431,,Movies source,TruthfulQA MC0,0.15986727589208008,0.20227050963512505,0.12076281805346178,1.0,1000,0.84013272410792,0.8798928762635306,0.7914777949556246,0.0,1000
OOD,qwen25_14b,29,math,truthfulqa_binary,math->truthfulqa_binary,0.7216057441253263,0.8046936383041711,0.6360923802759739,0.0,1000,0.1190165361183638,0.15807993305927448,0.08237064670542694,1.0,1000,0.8809834638816362,0.918195628985627,0.8419019965859894,0.0,1000,Qwen2.5-14B,383,48,388,431,,Math source,TruthfulQA MC0,0.15937771975630982,0.2093929358180519,0.11284788903472415,1.0,1000,0.8406222802436901,0.8866737565445025,0.7865045119736445,0.0,1000
OOD,qwen25_14b,29,movies,truthfulqa_binary,movies->truthfulqa_binary,0.788076588337685,0.8553650658599609,0.7195026790003172,0.0,1000,0.09323324630113142,0.12805289681714166,0.060137984157906846,1.0,1000,0.9067667536988686,0.9382729282712792,0.8696003496426472,0.0,1000,Qwen2.5-14B,383,48,388,431,,Movies source,TruthfulQA MC0,0.11869016536118364,0.15818182442385356,0.08453371191528264,1.0,1000,0.8813098346388164,0.9178395632864544,0.8405927062152235,0.0,1000
OOD,qwen25_14b,30,math,truthfulqa_binary,math->truthfulqa_binary,0.7288946910356833,0.8049129528996533,0.6338952727383416,0.0,1000,0.12157310704960836,0.16364935064935063,0.0815024102393617,1.0,1000,0.8784268929503917,0.9191138758658722,0.8337246135960333,0.0,1000,Qwen2.5-14B,383,48,388,431,,Math source,TruthfulQA MC0,0.14953220191470845,0.20305225467272017,0.10668568124923203,1.0,1000,0.8504677980852916,0.8963420762528748,0.7998546322340475,0.0,1000
OOD,qwen25_14b,30,movies,truthfulqa_binary,movies->truthfulqa_binary,0.7317232375979112,0.8160054150637464,0.639971533973102,0.0,1000,0.10384029590948651,0.15205891527650556,0.06439377725489392,1.0,1000,0.8961597040905135,0.9348967050593141,0.8455881743296494,0.0,1000,Qwen2.5-14B,383,48,388,431,,Movies source,TruthfulQA MC0,0.16443646649260227,0.21786718963058072,0.11445247933884298,1.0,1000,0.8355635335073978,0.8825493025493025,0.7794200961227381,0.0,1000
OOD,qwen25_14b,31,math,truthfulqa_binary,math->truthfulqa_binary,0.6473020017406441,0.7405127034327627,0.5401254670776336,0.0,1000,0.17825282854656221,0.23232106454416268,0.12442165151705753,1.0,1000,0.8217471714534378,0.8692542421258627,0.7672451558995095,0.0,1000,Qwen2.5-14B,383,48,388,431,,Math source,TruthfulQA MC0,0.17444516971279372,0.22686850258216862,0.12191527908313483,1.0,1000,0.8255548302872062,0.8775936494783313,0.7704377501095875,0.0,1000
OOD,qwen25_14b,31,movies,truthfulqa_binary,movies->truthfulqa_binary,0.6464860748476936,0.7480386282332414,0.5244935825578204,0.0,1000,0.1369669277632724,0.19032910309890738,0.0926562918264636,1.0,1000,0.8630330722367275,0.9118160727503437,0.8081739898950512,0.0,1000,Qwen2.5-14B,383,48,388,431,,Movies source,TruthfulQA MC0,0.21654699738903394,0.2813957934789904,0.1554471302955798,1.0,1000,0.7834530026109661,0.8495484419523853,0.7150967732745412,0.0,1000
OOD,qwen25_14b,32,math,truthfulqa_binary,math->truthfulqa_binary,0.6497497824194952,0.7468665685570134,0.5408767598469241,0.0,1000,0.18113577023498695,0.23579446140795882,0.13130126638541975,1.0,1000,0.818864229765013,0.8710406781510476,0.7661391189998726,0.0,1000,Qwen2.5-14B,383,48,388,431,,Math source,TruthfulQA MC0,0.16911444734551784,0.22221172026487007,0.11972428534707848,1.0,1000,0.8308855526544822,0.8815358695245225,0.7763923151422167,0.0,1000
OOD,qwen25_14b,32,movies,truthfulqa_binary,movies->truthfulqa_binary,0.6661771105308965,0.7722763597813528,0.5485682995417304,0.0,1000,0.13566144473455177,0.19034476524666014,0.08486058930200618,1.0,1000,0.8643385552654482,0.9126896685754403,0.8069137465808485,0.0,1000,Qwen2.5-14B,383,48,388,431,,Movies source,TruthfulQA MC0,0.19816144473455177,0.2588560312210066,0.1396890804507992,1.0,1000,0.8018385552654482,0.8599823173270809,0.7333093222166275,0.0,1000
OOD,qwen25_14b,33,math,truthfulqa_binary,math->truthfulqa_binary,0.6341927763272411,0.731188553003305,0.5224564433412731,0.0,1000,0.1821692776327241,0.23354976479310938,0.13553212674232681,1.0,1000,0.8178307223672759,0.8674927662037037,0.76315190434543,0.0,1000,Qwen2.5-14B,383,48,388,431,,Math source,TruthfulQA MC0,0.1836379460400348,0.2440029695585875,0.13239031964554157,1.0,1000,0.8163620539599652,0.8710383099394581,0.7581368986969292,0.0,1000
OOD,qwen25_14b,33,movies,truthfulqa_binary,movies->truthfulqa_binary,0.663239773716275,0.7749065755208333,0.5347409886604806,0.0,1000,0.14708442123585727,0.20882773623590867,0.09690867417614464,1.0,1000,0.8529155787641427,0.9059035908971749,0.7926957986792083,0.0,1000,Qwen2.5-14B,383,48,388,431,,Movies source,TruthfulQA MC0,0.1896758050478677,0.2620184952362297,0.13121418892579273,1.0,1000,0.8103241949521323,0.8687345390023358,0.7422147264803799,0.0,1000
OOD,qwen25_14b,34,math,truthfulqa_binary,math->truthfulqa_binary,0.6125435161009574,0.730709573247368,0.47542188190387313,0.0,1000,0.20474325500435162,0.268676247711251,0.14718355370881278,1.0,1000,0.7952567449956484,0.8531069657109296,0.7267729472677902,0.0,1000,Qwen2.5-14B,383,48,388,431,,Math source,TruthfulQA MC0,0.18271322889469105,0.2408938310027806,0.12586138932580804,1.0,1000,0.817286771105309,0.8763521773656229,0.7544193161406088,0.0,1000
OOD,qwen25_14b,34,movies,truthfulqa_binary,movies->truthfulqa_binary,0.5807767624020888,0.7113098525502995,0.4317713237122516,0.0,1000,0.186792863359443,0.2584666096520017,0.12188317104862126,1.0,1000,0.813207136640557,0.8750604564886314,0.7439395420837519,0.0,1000,Qwen2.5-14B,383,48,388,431,,Movies source,TruthfulQA MC0,0.23243037423846824,0.30669353191587706,0.16535053067037403,1.0,1000,0.7675696257615318,0.8377519277184929,0.6941819089672854,0.0,1000
OOD,qwen25_14b,35,math,truthfulqa_binary,math->truthfulqa_binary,0.6779808529155789,0.7800511455638734,0.565797964484058,0.0,1000,0.16900565709312446,0.23278231820340914,0.11631210733410617,1.0,1000,0.8309943429068756,0.883837935556481,0.7703944877518502,0.0,1000,Qwen2.5-14B,383,48,388,431,,Math source,TruthfulQA MC0,0.15301348999129677,0.20739285842447913,0.10265600924091571,1.0,1000,0.8469865100087032,0.8968817573160841,0.7882665290074667,0.0,1000
OOD,qwen25_14b,35,movies,truthfulqa_binary,movies->truthfulqa_binary,0.6117819843342036,0.7387976740868895,0.45788398869235747,0.0,1000,0.18276762402088773,0.25332802061696513,0.12072240533312323,1.0,1000,0.8172323759791122,0.8774979385693672,0.7473767371720089,0.0,1000,Qwen2.5-14B,383,48,388,431,,Movies source,TruthfulQA MC0,0.2054503916449086,0.2810055445873388,0.13834461966604822,1.0,1000,0.7945496083550914,0.8606046011928841,0.7209265442946495,0.0,1000
OOD,qwen25_14b,36,math,truthfulqa_binary,math->truthfulqa_binary,0.6570387293298521,0.7579557703607488,0.5403279464158095,0.0,1000,0.1761314186248912,0.23530888778582096,0.12287324506351618,1.0,1000,0.8238685813751088,0.8741415923973681,0.7599551835588894,0.0,1000,Qwen2.5-14B,383,48,388,431,,Math source,TruthfulQA MC0,0.16682985204525674,0.2233941817978757,0.11443492862634012,1.0,1000,0.8331701479547432,0.8858000468958847,0.770643474805659,0.0,1000
OOD,qwen25_14b,36,movies,truthfulqa_binary,movies->truthfulqa_binary,0.6100413402959094,0.7424653992156016,0.4590737993747731,0.0,1000,0.18646649260226283,0.254809928104625,0.12305325841015709,1.0,1000,0.8135335073977371,0.8760638376842156,0.7413887517960248,0.0,1000,Qwen2.5-14B,383,48,388,431,,Movies source,TruthfulQA MC0,0.2034921671018277,0.2769617230668225,0.13866345503878222,1.0,1000,0.7965078328981723,0.8595799346735505,0.7191221464554208,0.0,1000
OOD,qwen25_14b,37,math,truthfulqa_binary,math->truthfulqa_binary,0.6226610095735422,0.7364691547927462,0.5019895185213519,0.0,1000,0.19707354221061793,0.2643933858520792,0.14091930293278282,1.0,1000,0.8029264577893821,0.8561975338394184,0.7402256933147863,0.0,1000,Qwen2.5-14B,383,48,388,431,,Math source,TruthfulQA MC0,0.18026544821583987,0.23849596504159543,0.12649756508101634,1.0,1000,0.8197345517841601,0.8779889052972657,0.7589527873208695,0.0,1000
